V1	V2	V3	V4
8517	IKBKG	7316	UBC
8517	IKBKG	7431	VIM
8517	IKBKG	51807	TUBA8
8517	IKBKG	506	ATP5B
8517	IKBKG	3192	HNRNPU
8517	IKBKG	4627	MYH9
8517	IKBKG	10985	GCN1L1
8517	IKBKG	57510	XPO5
8517	IKBKG	11274	USP18
8517	IKBKG	10051	SMC4
8517	IKBKG	10527	IPO7
8517	IKBKG	7846	TUBA1A
8517	IKBKG	4642	MYO1D
8517	IKBKG	6232	RPS27
8517	IKBKG	6217	RPS16
8517	IKBKG	6210	RPS15A
8517	IKBKG	3329	HSPD1
8517	IKBKG	10627	MRCL3
8517	IKBKG	51474	LIMA1
8517	IKBKG	55705	IPO9
8517	IKBKG	1434	CSE1L
8517	IKBKG	6189	RPS3A
8517	IKBKG	6135	RPL11
8517	IKBKG	113457	TUBA3D
8517	IKBKG	7278	TUBA3C
8517	IKBKG	23039	XPO7
8517	IKBKG	1642	DDB1
8517	IKBKG	7534	YWHAZ
8517	IKBKG	8615	USO1
8517	IKBKG	817	CAMK2D
8517	IKBKG	220717	RPLP0-like
8517	IKBKG	3507	IGHM
8517	IKBKG	10382	TUBB4
8517	IKBKG	23392	KIAA0368
8517	IKBKG	3500	IGHG1
8517	IKBKG	203068	TUBB
8517	IKBKG	2194	FASN
8517	IKBKG	51520	LARS
8517	IKBKG	5719	PSMD13
8517	IKBKG	6175	RPLP0
8517	IKBKG	27340	UTP20
8517	IKBKG	805	CALM2
8517	IKBKG	801	CALM1
8517	IKBKG	808	CALM3
8517	IKBKG	6418	SET
8517	IKBKG	4646	MYO6
8517	IKBKG	3312	HSPA8
8517	IKBKG	1778	DYNC1H1
8517	IKBKG	6904	TBCD
8517	IKBKG	3419	IDH3A
8517	IKBKG	2155	F7
8517	IKBKG	6208	RPS14
8517	IKBKG	6184	RPN1
8517	IKBKG	1213	CLTC
8517	IKBKG	92609	TIMM50
8517	IKBKG	23344	FAM62A
8517	IKBKG	71	ACTG1
8517	IKBKG	821	CANX
8517	IKBKG	790	CAD
8517	IKBKG	4628	MYH10
8517	IKBKG	4176	MCM7
8517	IKBKG	55749	CCAR1
8517	IKBKG	7818	DAP3
8517	IKBKG	80086	TUBA4B
8518	IKBKAP	55250	ELP2
8518	IKBKAP	26610	ELP4
8525	DGKZ	54741	LEPROT
8526	DGKE	6418	SET
8526	DGKE	10606	PAICS
8526	DGKE	83540	NUF2
8526	DGKE	5160	PDHA1
8529	CYP4F2	25	ABL1
8529	CYP4F2	4690	NCK1
8533	COPS3	1642	DDB1
8533	COPS3	3106	HLA-B
8535	CBX4	7341	SUMO1
8535	CBX4	4297	MLL
8535	CBX4	648	BMI1
8541	PPFIA3	10849	CD3EAP
8541	PPFIA3	5295	PIK3R1
8543	LMO4	10522	DEAF1
8546	AP3B1	381	ARF5
8550	MAPKAPK5	3316	HSPB2
8550	MAPKAPK5	7157	TP53
8554	PIAS1	55576	STAB2
8560	DEGS1	6836	SURF4
8560	DEGS1	6566	SLC16A1
8560	DEGS1	7260	TSSC1
8560	DEGS1	6472	SHMT2
8560	DEGS1	3646	EIF3E
8560	DEGS1	11051	NUDT21
8560	DEGS1	5110	PCMT1
8560	DEGS1	23450	SF3B3
8565	YARS	7189	TRAF6
8569	MKNK1	3178	HNRNPA1
8570	KHSRP	3187	HNRNPH1
8570	KHSRP	3185	HNRNPF
8570	KHSRP	1107	CHD3
8570	KHSRP	58155	PTBP2
8570	KHSRP	3178	HNRNPA1
8572	PDLIM4	161882	ZFPM1
8573	CASK	774	CACNA1B
8573	CASK	9787	DLGAP5
8573	CASK	3996	LLGL1
8575	PRKRA	10492	SYNCRIP
8575	PRKRA	10642	IGF2BP1
8575	PRKRA	5635	PRPSAP1
8575	PRKRA	25873	RPL36
8576	STK16	4153	MBL2
8576	STK16	5553	PRG2
8576	STK16	23415	KCNH4
8576	STK16	131096	KCNH8
8576	STK16	8195	MKKS
8576	STK16	55096	FLJ10213
8600	TNFSF11	6714	SRC
8600	TNFSF11	10657	KHDRBS1
8601	RGS20	4905	NSF
8601	RGS20	10654	PMVK
8601	RGS20	10558	SPTLC1
8601	RGS20	51027	BOLA1
8601	RGS20	7922	SLC39A7
8601	RGS20	23197	FAF2
8601	RGS20	6418	SET
8605	PLA2G4C	6281	S100A10
8607	RUVBL1	51602	NOP5/NOP58
8607	RUVBL1	51176	LEF1
8607	RUVBL1	8295	TRRAP
8607	RUVBL1	8411	EEA1
8607	RUVBL1	7015	TERT
8607	RUVBL1	1828	DSG1
8607	RUVBL1	80014	WWC2
8607	RUVBL1	9585	KIF20B
8607	RUVBL1	55929	DMAP1
8607	RUVBL1	8089	YEATS4
8607	RUVBL1	10902	BRD8
8607	RUVBL1	80314	EPC1
8607	RUVBL1	64006	ERVK6
8607	RUVBL1	79913	ACTR5
8607	RUVBL1	54617	INO80
8607	RUVBL1	57088	PLSCR4
8607	RUVBL1	10847	SRCAP
8607	RUVBL1	85403	EAF1
8607	RUVBL1	6929	TCF3
8607	RUVBL1	64431	ACTR6
8625	RFXANK	4670	HNRNPM
8625	RFXANK	1639	DCTN1
8626	TP63	10399	GNB2L1
8626	TP63	57466	SFRS15
8634	RTCD1	6144	RPL21
8634	RTCD1	2091	FBL
8634	RTCD1	6147	RPL23A
8634	RTCD1	6142	RPL18A
8634	RTCD1	9188	DDX21
8634	RTCD1	54606	DDX56
8643	PTCH2	54498	SMOX
8644	AKR1C3	55183	RIF1
8646	CHRD	4690	NCK1
8648	NCOA1	87	ACTN1
8648	NCOA1	88	ACTN2
8648	NCOA1	6097	RORC
8648	NCOA1	10062	NR1H3
8648	NCOA1	7376	NR1H2
8648	NCOA1	6095	RORA
8648	NCOA1	10499	NCOA2
8648	NCOA1	231	AKR1B1
8648	NCOA1	374	AREG
8648	NCOA1	7003	TEAD1
8651	SOCS1	6924	TCEB3
8655	DYNLL1	1654	DDX3X
8655	DYNLL1	7158	TP53BP1
8655	DYNLL1	3996	LLGL1
8655	DYNLL1	1740	DLG2
8655	DYNLL1	90427	BMF
8655	DYNLL1	5933	RBL1
8655	DYNLL1	84181	CHD6
8655	DYNLL1	140735	DYNLL2
8658	TNKS	3557	IL1RN
8661	EIF3A	8663	EIF3C
8661	EIF3A	585	BBS4
8661	EIF3A	582	BBS1
8662	EIF3B	1973	EIF4A1
8662	EIF3B	1975	EIF4B
8662	EIF3B	1981	EIF4G1
8662	EIF3B	6194	RPS6
8662	EIF3B	8663	EIF3C
8662	EIF3B	4686	NCBP1
8663	EIF3C	2475	FRAP1
8663	EIF3C	6198	RPS6KB1
8664	EIF3D	6714	SRC
8664	EIF3D	2885	GRB2
8664	EIF3D	3106	HLA-B
8665	EIF3F	984	CDC2L1
8665	EIF3F	728642	CDC2L2
8665	EIF3F	2475	FRAP1
8667	EIF3H	4163	MCC
8669	EIF3J	8668	EIF3I
8669	EIF3J	8666	EIF3G
8674	VAMP4	143187	VTI1A
8674	VAMP4	10490	VTI1B
8693	GALNT4	4582	MUC1
8708	B3GALT1	54658	UGT1A1
8717	TRADD	2194	FASN
8717	TRADD	3837	KPNB1
8717	TRADD	5955	RCN2
8717	TRADD	10527	IPO7
8717	TRADD	3320	HSP90AA1
8717	TRADD	3301	DNAJA1
8717	TRADD	476	ATP1A1
8717	TRADD	10526	IPO8
8717	TRADD	488	ATP2A2
8717	TRADD	7431	VIM
8717	TRADD	71	ACTG1
8717	TRADD	1917	EEF1A2
8717	TRADD	3959	LGALS3BP
8717	TRADD	1213	CLTC
8717	TRADD	3303	HSPA1A
8717	TRADD	10382	TUBB4
8717	TRADD	5250	SLC25A3
8717	TRADD	708	C1QBP
8717	TRADD	113457	TUBA3D
8717	TRADD	7278	TUBA3C
8717	TRADD	292	SLC25A5
8717	TRADD	57805	KIAA1967
8717	TRADD	203068	TUBB
8717	TRADD	55210	ATAD3A
8717	TRADD	5591	PRKDC
8717	TRADD	790	CAD
8717	TRADD	293	SLC25A6
8717	TRADD	6232	RPS27
8717	TRADD	4673	NAP1L1
8717	TRADD	9131	AIFM1
8717	TRADD	3305	HSPA1L
8717	TRADD	6188	RPS3
8717	TRADD	6217	RPS16
8717	TRADD	3326	HSP90AB1
8717	TRADD	7311	UBA52
8717	TRADD	6233	RPS27A
8717	TRADD	7314	UBB
8717	TRADD	7316	UBC
8717	TRADD	805	CALM2
8717	TRADD	801	CALM1
8717	TRADD	808	CALM3
8718	TNFRSF25	7818	DAP3
8718	TNFRSF25	58512	DLGAP3
8721	EDF1	2668	GDNF
8723	SNX4	54741	LEPROT
8724	SNX3	1398	CRK
8724	SNX3	25	ABL1
8724	SNX3	4690	NCK1
8725	C19orf2	8409	UXT
8726	EED	23512	SUZ12
8726	EED	1788	DNMT3A
8726	EED	1786	DNMT1
8726	EED	1789	DNMT3B
8726	EED	1642	DDB1
8728	ADAM19	7316	UBC
8728	ADAM19	51575	ESF1
8728	ADAM19	10152	ABI2
8729	GBF1	382	ARF6
8729	GBF1	9138	ARHGEF1
8731	RNMT	6774	STAT3
8731	RNMT	2885	GRB2
8731	RNMT	6714	SRC
8731	RNMT	6464	SHC1
8731	RNMT	1499	CTNNB1
8731	RNMT	10048	RANBP9
8733	GPAA1	94005	PIGS
8737	RIPK1	5955	RCN2
8737	RIPK1	3301	DNAJA1
8737	RIPK1	71	ACTG1
8737	RIPK1	3303	HSPA1A
8737	RIPK1	10382	TUBB4
8737	RIPK1	152137	CCDC50
8737	RIPK1	92609	TIMM50
8737	RIPK1	790	CAD
8737	RIPK1	9349	RPL23
8737	RIPK1	3313	HSPA9
8737	RIPK1	292	SLC25A5
8737	RIPK1	3312	HSPA8
8737	RIPK1	3309	HSPA5
8737	RIPK1	3305	HSPA1L
8737	RIPK1	3326	HSP90AB1
8737	RIPK1	113457	TUBA3D
8737	RIPK1	7278	TUBA3C
8738	CRADD	55183	RIF1
8739	HRK	646	BNC1
8740	TNFSF14	7187	TRAF3
8740	TNFSF14	329	BIRC2
8740	TNFSF14	56616	DIABLO
8740	TNFSF14	7186	TRAF2
8741	TNFSF13	2194	FASN
8741	TNFSF13	7514	XPO1
8743	TNFSF10	843	CASP10
8743	TNFSF10	8772	FADD
8743	TNFSF10	841	CASP8
8764	TNFRSF14	407977	TNFSF12-TNFSF13
8764	TNFRSF14	56886	UGCGL1
8764	TNFRSF14	10985	GCN1L1
8764	TNFRSF14	23478	SEC11A
8764	TNFRSF14	10130	PDIA6
8764	TNFRSF14	3276	PRMT1
8764	TNFRSF14	23640	HSPBP1
8764	TNFRSF14	3301	DNAJA1
8764	TNFRSF14	5684	PSMA3
8764	TNFRSF14	23435	TARDBP
8764	TNFRSF14	5689	PSMB1
8764	TNFRSF14	4282	MIF
8764	TNFRSF14	8668	EIF3I
8764	TNFRSF14	10856	RUVBL2
8764	TNFRSF14	58477	SRPRB
8764	TNFRSF14	1660	DHX9
8764	TNFRSF14	3646	EIF3E
8764	TNFRSF14	9131	AIFM1
8764	TNFRSF14	6767	ST13
8764	TNFRSF14	5202	PFDN2
8766	RAB11A	84062	DTNBP1
8767	RIPK2	887	CCKBR
8767	RIPK2	886	CCKAR
8767	RIPK2	3032	HADHB
8767	RIPK2	50628	GEMIN4
8767	RIPK2	3320	HSP90AA1
8767	RIPK2	3306	HSPA2
8767	RIPK2	5687	PSMA6
8767	RIPK2	5693	PSMB5
8767	RIPK2	2597	GAPDH
8767	RIPK2	7416	VDAC1
8767	RIPK2	7431	VIM
8767	RIPK2	2023	ENO1
8767	RIPK2	71	ACTG1
8767	RIPK2	4628	MYH10
8767	RIPK2	3303	HSPA1A
8767	RIPK2	10382	TUBB4
8767	RIPK2	4773	NFATC2
8767	RIPK2	3305	HSPA1L
8767	RIPK2	3312	HSPA8
8767	RIPK2	3310	HSPA6
8767	RIPK2	347733	TUBB2B
8767	RIPK2	805	CALM2
8767	RIPK2	801	CALM1
8767	RIPK2	808	CALM3
8767	RIPK2	203068	TUBB
8767	RIPK2	4627	MYH9
8767	RIPK2	113457	TUBA3D
8767	RIPK2	7278	TUBA3C
8767	RIPK2	4642	MYO1D
8767	RIPK2	220988	HNRNPA3
8767	RIPK2	7430	EZR
8767	RIPK2	728641	FABP5L7
8767	RIPK2	2171	FABP5
8767	RIPK2	9928	KIF14
8767	RIPK2	5110	PCMT1
8767	RIPK2	513	ATP5D
8767	RIPK2	283464	GLT8D3
8767	RIPK2	1892	ECHS1
8767	RIPK2	5688	PSMA7
8772	FADD	2194	FASN
8772	FADD	58512	DLGAP3
8772	FADD	7132	TNFRSF1A
8773	SNAP23	9476	NAPSA
8773	SNAP23	54212	SNTG1
8773	SNAP23	6854	SYN2
8777	MPDZ	59339	PLEKHA2
8780	RIOK3	6748	SSR4
8780	RIOK3	5704	PSMC4
8780	RIOK3	4102	MAGEA3
8780	RIOK3	4105	MAGEA6
8780	RIOK3	805	CALM2
8780	RIOK3	801	CALM1
8793	TNFRSF10D	10128	LRPPRC
8793	TNFRSF10D	5198	PFAS
8793	TNFRSF10D	23193	GANAB
8793	TNFRSF10D	10015	PDCD6IP
8793	TNFRSF10D	8826	IQGAP1
8793	TNFRSF10D	5707	PSMD1
8793	TNFRSF10D	8761	PABPC4
8793	TNFRSF10D	1615	DARS
8793	TNFRSF10D	4282	MIF
8793	TNFRSF10D	6472	SHMT2
8793	TNFRSF10D	9948	WDR1
8793	TNFRSF10D	7407	VARS
8793	TNFRSF10D	4141	MARS
8793	TNFRSF10D	3799	KIF5B
8793	TNFRSF10D	3615	IMPDH2
8793	TNFRSF10D	10726	NUDC
8793	TNFRSF10D	54205	CYCS
8795	TNFRSF10B	92609	TIMM50
8797	TNFRSF10A	843	CASP10
8797	TNFRSF10A	8837	CFLAR
8797	TNFRSF10A	58512	DLGAP3
8818	DPM2	51227	PIGP
8819	SAP30	23309	SIN3B
8819	SAP30	9219	MTA2
8819	SAP30	57649	PHF12
8825	LIN7A	320	APBA1
8826	IQGAP1	841	CASP8
8826	IQGAP1	840	CASP7
8826	IQGAP1	839	CASP6
8826	IQGAP1	836	CASP3
8829	NRP1	3082	HGF
8831	SYNGAP1	2885	GRB2
8831	SYNGAP1	2242	FES
8831	SYNGAP1	10146	G3BP1
8831	SYNGAP1	3480	IGF1R
8831	SYNGAP1	2048	EPHB2
8831	SYNGAP1	921	CD5
8831	SYNGAP1	9021	SOCS3
8831	SYNGAP1	3265	HRAS
8831	SYNGAP1	1436	CSF1R
8831	SYNGAP1	5788	PTPRC
8831	SYNGAP1	9046	DOK2
8831	SYNGAP1	7535	ZAP70
8831	SYNGAP1	6714	SRC
8831	SYNGAP1	1796	DOK1
8831	SYNGAP1	5829	PXN
8831	SYNGAP1	7837	PXDN
8831	SYNGAP1	3996	LLGL1
8831	SYNGAP1	7525	YES1
8831	SYNGAP1	3064	HTT
8831	SYNGAP1	2049	EPHB3
8837	CFLAR	9046	DOK2
8837	CFLAR	83481	EPPK1
8837	CFLAR	4282	MIF
8837	CFLAR	6624	FSCN1
8837	CFLAR	2091	FBL
8837	CFLAR	7284	TUFM
8840	WISP1	56886	UGCGL1
8841	HDAC3	23451	SF3B1
8841	HDAC3	1487	CTBP1
8841	HDAC3	10009	ZBTB33
8841	HDAC3	6950	TCP1
8841	HDAC3	5933	RBL1
8841	HDAC3	7428	VHL
8841	HDAC3	3091	HIF1A
8841	HDAC3	10320	IKZF1
8841	HDAC3	11331	PHB2
8848	TSC22D1	373156	GSTK1
8848	TSC22D1	4548	MTR
8848	TSC22D1	54919	HEATR2
8848	TSC22D1	4704	NDUFA9
8848	TSC22D1	3376	IARS
8848	TSC22D1	9688	NUP93
8848	TSC22D1	79751	SLC25A22
8848	TSC22D1	4670	HNRNPM
8848	TSC22D1	23065	KIAA0090
8848	TSC22D1	6119	RPA3
8848	TSC22D1	9276	COPB2
8848	TSC22D1	6921	TCEB1
8848	TSC22D1	6923	TCEB2
8848	TSC22D1	50628	GEMIN4
8848	TSC22D1	23039	XPO7
8848	TSC22D1	10456	HAX1
8848	TSC22D1	29927	SEC61A1
8848	TSC22D1	5689	PSMB1
8848	TSC22D1	3315	HSPB1
8848	TSC22D1	6208	RPS14
8848	TSC22D1	4172	MCM3
8848	TSC22D1	92609	TIMM50
8848	TSC22D1	871	SERPINH1
8848	TSC22D1	4642	MYO1D
8848	TSC22D1	1642	DDB1
8848	TSC22D1	4430	MYO1B
8848	TSC22D1	6203	RPS9
8848	TSC22D1	5111	PCNA
8848	TSC22D1	11331	PHB2
8848	TSC22D1	51495	PTPLAD1
8848	TSC22D1	8318	CDC45L
8848	TSC22D1	6169	RPL38
8850	KAT2B	121504	HIST4H4
8850	KAT2B	87	ACTN1
8850	KAT2B	88	ACTN2
8850	KAT2B	8766	RAB11A
8850	KAT2B	10062	NR1H3
8850	KAT2B	9240	PNMA1
8850	KAT2B	7110	TMF1
8850	KAT2B	11190	CEP250
8850	KAT2B	26135	SERBP1
8850	KAT2B	55889	GOLGA6B
8850	KAT2B	93621	MRFAP1
8850	KAT2B	112483	SAT2
8850	KAT2B	2648	KAT2A
8850	KAT2B	6883	TAF12
8850	KAT2B	6880	TAF9
8850	KAT2B	10629	TAF6L
8850	KAT2B	8464	SUPT3H
8850	KAT2B	27097	TAF5L
8850	KAT2B	6871	TADA2L
8850	KAT2B	6881	TAF10
8850	KAT2B	10474	TADA3L
8850	KAT2B	57459	GATAD2B
8850	KAT2B	54815	GATAD2A
8850	KAT2B	3091	HIF1A
8853	ASAP2	6453	ITSN1
8853	ASAP2	7837	PXDN
8853	ASAP2	1398	CRK
8853	ASAP2	5335	PLCG1
8856	NR1I2	88	ACTN2
8856	NR1I2	4925	NUCB2
8856	NR1I2	6258	RXRG
8856	NR1I2	10891	PPARGC1A
8861	LDB1	863	CBFA2T3
8870	IER3	4170	MCL1
8870	IER3	8743	TNFSF10
8870	IER3	819	CAMLG
8871	SYNJ2	2534	FYN
8871	SYNJ2	25	ABL1
8874	ARHGEF7	4214	MAP3K1
8874	ARHGEF7	5585	PKN1
8874	ARHGEF7	5586	PKN2
8874	ARHGEF7	867	CBL
8874	ARHGEF7	85358	SHANK3
8878	SQSTM1	2068	ERCC2
8890	EIF2B4	8891	EIF2B3
8890	EIF2B4	8893	EIF2B5
8891	EIF2B3	8892	EIF2B2
8891	EIF2B3	8893	EIF2B5
8895	CPNE3	2058	EPRS
8896	BUD31	2773	GNAI3
8897	MTMR3	51013	EXOSC1
8897	MTMR3	11340	EXOSC8
8900	CCNA1	255626	HIST1H2BA
8900	CCNA1	10155	TRIM28
8900	CCNA1	23193	GANAB
8900	CCNA1	55379	LRRC59
8900	CCNA1	8668	EIF3I
8900	CCNA1	4172	MCM3
8900	CCNA1	829	CAPZA1
8900	CCNA1	7284	TUFM
8900	CCNA1	4942	OAT
8900	CCNA1	30968	STOML2
8900	CCNA1	5198	PFAS
8900	CCNA1	23185	LARP5
8900	CCNA1	6396	SEC13
8900	CCNA1	4522	MTHFD1
8900	CCNA1	10606	PAICS
8900	CCNA1	4171	MCM2
8900	CCNA1	39	ACAT2
8900	CCNA1	11273	ATXN2L
8900	CCNA1	57510	XPO5
8900	CCNA1	10128	LRPPRC
8900	CCNA1	1453	CSNK1D
8900	CCNA1	5747	PTK2
8900	CCNA1	8665	EIF3F
8900	CCNA1	1454	CSNK1E
8900	CCNA1	5516	PPP2CB
8900	CCNA1	47	ACLY
8900	CCNA1	328	APEX1
8907	AP1M1	653121	ZBTB8
8914	TIMELESS	1408	CRY2
8914	TIMELESS	1111	CHEK1
8914	TIMELESS	84126	ATRIP
8915	BCL10	3884	KRT33B
8915	BCL10	8344	HIST1H2BE
8915	BCL10	8339	HIST1H2BG
8915	BCL10	8343	HIST1H2BF
8915	BCL10	8346	HIST1H2BI
8915	BCL10	3017	HIST1H2BD
8926	SNURF	231	AKR1B1
8926	SNURF	367	AR
8926	SNURF	374	AREG
8926	SNURF	2099	ESR1
8926	SNURF	6714	SRC
8926	SNURF	6908	TBP
8926	SNURF	6667	SP1
8926	SNURF	6921	TCEB1
8926	SNURF	50628	GEMIN4
8926	SNURF	25804	LSM4
8926	SNURF	23450	SF3B3
8926	SNURF	7157	TP53
8926	SNURF	6457	SH3GL3
8927	BSN	22999	RIMS1
8927	BSN	23025	UNC13A
8927	BSN	5864	RAB3A
8928	FOXH1	5295	PIK3R1
8928	FOXH1	4690	NCK1
8932	MBD2	1107	CHD3
8932	MBD2	9219	MTA2
8936	WASF1	9181	ARHGEF2
8968	HIST1H3F	80854	SETD7
8968	HIST1H3F	10036	CHAF1A
8968	HIST1H3F	8208	CHAF1B
8968	HIST1H3F	9682	JMJD2A
8968	HIST1H3F	1956	EGFR
8975	USP13	8215	DVL1L1
8975	USP13	6702	SPRR2C
8976	WASL	5551	PRF1
8976	WASL	3932	LCK
8988	HSPB3	55183	RIF1
8991	SELENBP1	231	AKR1B1
8991	SELENBP1	367	AR
8991	SELENBP1	374	AREG
8991	SELENBP1	25885	POLR1A
8991	SELENBP1	55183	RIF1
8996	NOL3	355	FAS
8996	NOL3	5933	RBL1
8996	NOL3	7161	TP73
8996	NOL3	23077	MYCBP2
8996	NOL3	23020	SNRNP200
8996	NOL3	55127	HEATR1
8996	NOL3	51603	KIAA0859
8996	NOL3	23165	NUP205
8996	NOL3	2956	MSH6
8996	NOL3	4176	MCM7
8996	NOL3	5426	POLE
8996	NOL3	9688	NUP93
8996	NOL3	55215	FANCI
8996	NOL3	10985	GCN1L1
8996	NOL3	57062	DDX24
8996	NOL3	9181	ARHGEF2
8996	NOL3	50628	GEMIN4
8996	NOL3	10594	PRPF8
8996	NOL3	10514	MYBBP1A
8996	NOL3	60412	EXOC4
8996	NOL3	9330	GTF3C3
8996	NOL3	4289	MKLN1
8996	NOL3	6597	SMARCA4
8996	NOL3	4430	MYO1B
8996	NOL3	3183	HNRNPC
8996	NOL3	57805	KIAA1967
8996	NOL3	5595	MAPK3
8996	NOL3	5594	MAPK1
8996	NOL3	904	CCNT1
8996	NOL3	1025	CDK9
8996	NOL3	1050	CEBPA
8996	NOL3	1051	CEBPB
8996	NOL3	8295	TRRAP
8996	NOL3	8464	SUPT3H
8996	NOL3	6880	TAF9
8996	NOL3	6871	TADA2L
8996	NOL3	6877	TAF5
8996	NOL3	9968	MED12
8996	NOL3	9282	MED14
8996	NOL3	5430	POLR2A
8996	NOL3	2959	GTF2B
8996	NOL3	23450	SF3B3
8996	NOL3	79595	SAP130
8996	NOL3	27097	TAF5L
8996	NOL3	10629	TAF6L
8996	NOL3	10474	TADA3L
8996	NOL3	6881	TAF10
8996	NOL3	6883	TAF12
8996	NOL3	2648	KAT2A
8996	NOL3	57634	EP400
8996	NOL3	8607	RUVBL1
8996	NOL3	10856	RUVBL2
8996	NOL3	60	ACTB
8996	NOL3	86	ACTL6A
8996	NOL3	4292	MLH1
8996	NOL3	4436	MSH2
8996	NOL3	5894	RAF1
8996	NOL3	7074	TIAM1
8996	NOL3	7020	TFAP2A
8996	NOL3	923	CD6
8996	NOL3	6908	TBP
8996	NOL3	2962	GTF2F1
8996	NOL3	4087	SMAD2
8996	NOL3	4088	SMAD3
9001	HAP1	4152	MBD1
9013	TAF1C	4609	MYC
9015	TAF1A	4609	MYC
9020	MAP3K14	26986	PABPC1
9020	MAP3K14	4869	NPM1
9020	MAP3K14	238	ALK
9020	MAP3K14	5914	RARA
9020	MAP3K14	6194	RPS6
9020	MAP3K14	9045	RPL14
9020	MAP3K14	11224	RPL35
9020	MAP3K14	6229	RPS24
9020	MAP3K14	6146	RPL22
9020	MAP3K14	6206	RPS12
9020	MAP3K14	6204	RPS10
9020	MAP3K14	3301	DNAJA1
9020	MAP3K14	6210	RPS15A
9020	MAP3K14	23223	RRP12
9020	MAP3K14	6137	RPL13
9020	MAP3K14	10273	STUB1
9020	MAP3K14	498	ATP5A1
9020	MAP3K14	5859	QARS
9020	MAP3K14	3178	HNRNPA1
9020	MAP3K14	2597	GAPDH
9020	MAP3K14	4904	YBX1
9020	MAP3K14	6130	RPL7A
9020	MAP3K14	6191	RPS4X
9020	MAP3K14	6135	RPL11
9020	MAP3K14	8607	RUVBL1
9020	MAP3K14	1654	DDX3X
9020	MAP3K14	71	ACTG1
9020	MAP3K14	6141	RPL18
9020	MAP3K14	6155	RPL27
9020	MAP3K14	6181	RPLP2
9020	MAP3K14	10856	RUVBL2
9020	MAP3K14	6202	RPS8
9020	MAP3K14	3303	HSPA1A
9020	MAP3K14	10382	TUBB4
9020	MAP3K14	708	C1QBP
9020	MAP3K14	6193	RPS5
9020	MAP3K14	6157	RPL27A
9020	MAP3K14	113457	TUBA3D
9020	MAP3K14	7278	TUBA3C
9020	MAP3K14	3310	HSPA6
9020	MAP3K14	92609	TIMM50
9020	MAP3K14	9532	BAG2
9020	MAP3K14	3376	IARS
9020	MAP3K14	2058	EPRS
9020	MAP3K14	220717	RPLP0-like
9020	MAP3K14	6129	RPL7
9020	MAP3K14	203068	TUBB
9020	MAP3K14	3608	ILF2
9020	MAP3K14	9188	DDX21
9020	MAP3K14	3312	HSPA8
9020	MAP3K14	1655	DDX5
9020	MAP3K14	1660	DHX9
9020	MAP3K14	6421	SFPQ
9020	MAP3K14	5917	RARS
9020	MAP3K14	790	CAD
9020	MAP3K14	347733	TUBB2B
9020	MAP3K14	6228	RPS23
9020	MAP3K14	6224	RPS20
9020	MAP3K14	6152	RPL24
9020	MAP3K14	9349	RPL23
9020	MAP3K14	6132	RPL8
9020	MAP3K14	6133	RPL9
9020	MAP3K14	5908	RAP1B
9020	MAP3K14	140801	RPL10L
9020	MAP3K14	805	CALM2
9020	MAP3K14	801	CALM1
9020	MAP3K14	808	CALM3
9020	MAP3K14	3192	HNRNPU
9020	MAP3K14	3008	HIST1H1E
9020	MAP3K14	4691	NCL
9020	MAP3K14	6780	STAU1
9020	MAP3K14	8531	CSDA
9020	MAP3K14	6161	RPL32
9020	MAP3K14	6189	RPS3A
9020	MAP3K14	3309	HSPA5
9020	MAP3K14	6134	RPL10
9020	MAP3K14	5394	EXOSC10
9020	MAP3K14	6203	RPS9
9020	MAP3K14	6217	RPS16
9020	MAP3K14	6218	RPS17
9020	MAP3K14	6138	RPL15
9020	MAP3K14	10514	MYBBP1A
9020	MAP3K14	3313	HSPA9
9020	MAP3K14	26156	RSL1D1
9020	MAP3K14	6741	SSB
9020	MAP3K14	6188	RPS3
9020	MAP3K14	6222	RPS18
9020	MAP3K14	100130553	LOC100130553
9020	MAP3K14	705	BYSL
9020	MAP3K14	2746	GLUD1
9020	MAP3K14	2751	GLUDP5
9020	MAP3K14	55720	TSR1
9020	MAP3K14	2197	FAU
9020	MAP3K14	6122	RPL3
9020	MAP3K14	3305	HSPA1L
9021	SOCS3	54741	LEPROT
9025	RNF8	4999	ORC2L
9025	RNF8	472	ATM
9025	RNF8	7158	TP53BP1
9025	RNF8	4683	NBN
9025	RNF8	3014	H2AFX
9031	BAZ1B	2099	ESR1
9031	BAZ1B	8289	ARID1A
9031	BAZ1B	7155	TOP2B
9031	BAZ1B	6599	SMARCC1
9031	BAZ1B	6602	SMARCD1
9031	BAZ1B	6598	SMARCB1
9031	BAZ1B	86	ACTL6A
9031	BAZ1B	8208	CHAF1B
9031	BAZ1B	11198	SUPT16H
9031	BAZ1B	11176	BAZ2A
9031	BAZ1B	4619	MYH1
9031	BAZ1B	84172	POLR1B
9033	PKD2L1	7135	TNNI1
9040	UBE2M	8883	NAE1
9040	UBE2M	64773	FAM113A
9044	BTAF1	2968	GTF2H4
9046	DOK2	10890	RAB10
9046	DOK2	51726	DNAJB11
9047	SH2D2A	6714	SRC
9051	PSTPIP1	2222	FDFT1
9051	PSTPIP1	6122	RPL3
9051	PSTPIP1	471	ATIC
9051	PSTPIP1	6161	RPL32
9051	PSTPIP1	6144	RPL21
