DR	DRs	X	X.1	X.2	new
SAP25	SAP25	100316904.2	100316904.4	1.765531e-01	0.0896694756345064
MCAT	MCAT	    27349.2	    27349.4	3.076041e-01	0.156228909886172
TMEM168	TMEM168	    64418.2	    64418.4	9.994557e-01	0.507613112083099
MST1P2	MST1P2	    11209.2	    11209.4	2.313048e-01	0.117477292257935
GPR162	GPR162	    27239.2	    27239.4	3.312808e-01	0.168254058545445
TMEM65	TMEM65	   157378.2	   157378.4	7.524356e-01	0.382154183079964
TMEM150C	TMEM150C	   441027.2	   441027.4	8.478031e-01	0.43059034034695
NAA11	NAA11	    84779.2	    84779.4	9.516893e-01	0.483353056377772
MSL2	MSL2	    55167.2	    55167.4	5.038531e-01	0.255901727433959
CLINT1	CLINT1	     9685.2	     9685.4	4.904363e-01	0.249087474834072
KCNV1	KCNV1	    27012.2	    27012.4	2.703786e-01	0.137322467205571
MMP17	MMP17	     4326.2	     4326.4	6.367523e-01	0.323399843163705
DHTKD1	DHTKD1	    55526.2	    55526.4	4.846799e-01	0.246163859391792
BAZ1A	BAZ1A	    11177.2	    11177.4	3.292196e-01	0.167207196591858
DIAPH2	DIAPH2	     1730.2	     1730.4	5.175857e-01	0.262876371555747
SURF6	SURF6	     6838.2	     6838.4	2.934847e-01	0.149057814083981
KLHL15	KLHL15	    80311.2	    80311.4	2.179663e-01	0.110702807410312
ATP1A1	ATP1A1	      476.2	      476.4	2.331410e-02	0.0118409879061339
REPS2	REPS2	     9185.2	     9185.4	7.328517e-01	0.372207724796997
ZFYVE1	ZFYVE1	    53349.2	    53349.4	4.167232e-01	0.211649361176516
PCBP4	PCBP4	    57060.2	    57060.4	5.453185e-01	0.276961571044607
REEP2	REEP2	    51308.2	    51308.4	7.605065e-01	0.38625330890046
SLC7A6OS	SLC7A6OS	    84138.2	    84138.4	1.149119e-01	0.0583625539124764
PSMD3	PSMD3	     5709.2	     5709.4	7.486055e-02	0.0380208915290117
GIGYF2	GIGYF2	    26058.2	    26058.4	8.478374e-01	0.430607760958733
NBPF22P	NBPF22P	   285622.2	   285622.4	4.294221e-01	0.218098999863886
GPRIN2	GPRIN2	     9721.2	     9721.4	6.325600e-01	0.321270617776541
ACOT4	ACOT4	   122970.2	   122970.4	7.745249e-01	0.393373107857458
HBZ	HBZ	     3050.2	     3050.4	1.684495e-01	0.0855537418255176
UBE2D2	UBE2D2	     7322.2	     7322.4	3.371178e-01	0.171218609885969
DDIT4	DDIT4	    54541.2	    54541.4	8.359408e-01	0.424565602062438
ZMYND15	ZMYND15	    84225.2	    84225.4	4.321381e-01	0.219478427898983
BTN3A1	BTN3A1	    11119.2	    11119.4	3.385937e-01	0.171968204082213
HIST1H3E	HIST1H3E	     8353.2	     8353.4	6.765877e-01	0.343631826797472
KRT34	KRT34	     3885.2	     3885.4	3.966477e-01	0.201453224387638
MIPOL1	MIPOL1	   145282.2	   145282.4	2.437410e-01	0.123793508358846
C5	C5	      727.2	      727.4	2.086845e-01	0.105988678126009
ISL2	ISL2	    64843.2	    64843.4	1.336295e+00	0.678690274727619
DDX10	DDX10	     1662.2	     1662.4	1.914568e-01	0.0972389092157576
CCR4	CCR4	     1233.2	     1233.4	6.097264e-01	0.309673670802242
STAC3	STAC3	   246329.2	   246329.4	5.432272e-01	0.275899421615373
RAB36	RAB36	     9609.2	     9609.4	6.981191e-01	0.354567399991467
GPR62	GPR62	   118442.2	   118442.4	7.014293e-01	0.356248616000959
ULK4	ULK4	    54986.2	    54986.4	7.441776e-01	0.377960031123472
DRD3	DRD3	     1814.2	     1814.4	1.009619e-01	0.051277494601134
TCIRG1	TCIRG1	    10312.2	    10312.4	1.382531e-01	0.0702173056255879
STAM2	STAM2	    10254.2	    10254.4	1.041763e-01	0.0529100547911253
LRRC8A	LRRC8A	    56262.2	    56262.4	2.032248e-02	0.0103215753515104
BSPRY	BSPRY	    54836.2	    54836.4	3.393482e-01	0.172351406752493
CAT	CAT	      847.2	      847.4	3.823975e-02	0.0194215696631473
SERINC2	SERINC2	   347735.2	   347735.4	6.568643e-01	0.333614517921391
MYOF	MYOF	    26509.2	    26509.4	4.979091e-01	0.252882831910904
TBCA	TBCA	     6902.2	     6902.4	6.416613e-01	0.325893072995919
PMM2	PMM2	     5373.2	     5373.4	5.727113e-01	0.290874088084302
ZC3H7B	ZC3H7B	    23264.2	    23264.4	3.197167e-01	0.162380772926642
CHRNA5	CHRNA5	     1138.2	     1138.4	6.612644e-01	0.335849282758369
RGL1	RGL1	    23179.2	    23179.4	3.889256e-01	0.197531250444403
CLCN4	CLCN4	     1183.2	     1183.4	3.326432e-01	0.168946007277042
PKP2	PKP2	     5318.2	     5318.4	7.769577e-01	0.394608701570191
RAB32	RAB32	    10981.2	    10981.4	8.838052e-01	0.448875430944289
AAMP	AAMP	       14.2	       14.4	4.802998e-01	0.243939252345942
LIN7A	LIN7A	     8825.2	     8825.4	1.059004e+00	0.537857071752605
KDELC2	KDELC2	   143888.2	   143888.4	8.298412e-01	0.421467678924412
ABHD8	ABHD8	    79575.2	    79575.4	5.216563e-01	0.264943786783901
CCNA2	CCNA2	      890.2	      890.4	6.935231e-01	0.352233139590397
NEK4	NEK4	     6787.2	     6787.4	5.422206e-01	0.275388179987933
CBX5	CBX5	    23468.2	    23468.4	7.359796e-01	0.373796352540362
IL15	IL15	     3600.2	     3600.4	5.966342e-01	0.303024279152353
OR4D5	OR4D5	   219875.2	   219875.4	1.297791e-02	0.00659134495249201
TNNI2	TNNI2	     7136.2	     7136.4	2.536912e-01	0.128847111022625
SLC25A21	SLC25A21	    89874.2	    89874.4	3.293806e-01	0.167288966810433
LAPTM4B	LAPTM4B	    55353.2	    55353.4	3.807706e-01	0.193389411112217
KTN1	KTN1	     3895.2	     3895.4	3.976846e-01	0.201979855068636
POLR2L	POLR2L	     5441.2	     5441.4	3.240296e-01	0.164571249794305
SNPH	SNPH	     9751.2	     9751.4	6.621436e-01	0.336295819256328
PABPC4	PABPC4	     8761.2	     8761.4	4.846218e-01	0.246134351008567
ARHGAP12	ARHGAP12	    94134.2	    94134.4	3.020140e-01	0.153389756477116
SUPT6H	SUPT6H	     6830.2	     6830.4	3.209554e-01	0.163009895720116
KDM5C	KDM5C	     8242.2	     8242.4	1.574825e-01	0.0799837170608228
TP53I11	TP53I11	     9537.2	     9537.4	8.559086e-01	0.434707039146095
GPR31	GPR31	     2853.2	     2853.4	2.181050e-01	0.11077325169178
ZBTB25	ZBTB25	     7597.2	     7597.4	6.826998e-02	0.0346736098554953
UBE2N	UBE2N	     7334.2	     7334.4	1.823850e-01	0.0926314367382926
RNF182	RNF182	   221687.2	   221687.4	5.233530e-01	0.265805522994192
CRIP1	CRIP1	     1396.2	     1396.4	3.788349e-01	0.192406289297954
CCDC66	CCDC66	   285331.2	   285331.4	9.774540e-02	0.0496438678430743
SERINC1	SERINC1	    57515.2	    57515.4	4.907502e-01	0.249246901365817
ARCN1	ARCN1	      372.2	      372.4	1.438489e-01	0.0730593540051155
SNRNP70	SNRNP70	     6625.2	     6625.4	6.676378e-02	0.0339086266056928
RNF165	RNF165	   494470.2	   494470.4	9.253214e-01	0.4699610753444
SEC23B	SEC23B	    10483.2	    10483.4	4.455958e-01	0.226313453181725
ANKRD55	ANKRD55	    79722.2	    79722.4	6.642363e-01	0.33735867973094
ATG9A	ATG9A	    79065.2	    79065.4	5.652050e-02	0.0287061716707332
DMC1	DMC1	    11144.2	    11144.4	7.185416e-01	0.364939774456406
TMEM71	TMEM71	   137835.2	   137835.4	2.293105e-01	0.116464408115669
DCUN1D1	DCUN1D1	    54165.2	    54165.4	5.249763e-01	0.266629980111045
MYO5C	MYO5C	    55930.2	    55930.4	7.126449e-01	0.361944902109367
EPHB4	EPHB4	     2050.2	     2050.4	4.201964e-01	0.213413363183696
MERTK	MERTK	    10461.2	    10461.4	1.024007e+00	0.520082460948372
TBCK	TBCK	    93627.2	    93627.4	3.062169e-01	0.155524365493577
FLYWCH2	FLYWCH2	   114984.2	   114984.4	7.164874e-01	0.363896467729713
SEMA4B	SEMA4B	    10509.2	    10509.4	3.031266e-01	0.153954834397531
CSNK2A1	CSNK2A1	     1457.2	     1457.4	4.988988e-01	0.253385490204842
ZFR	ZFR	    51663.2	    51663.4	4.311964e-01	0.21900014830375
ZNF506	ZNF506	   440515.2	   440515.4	7.040844e-01	0.357597113562073
MAFF	MAFF	    23764.2	    23764.4	4.056126e-01	0.206006403471527
NOC4L	NOC4L	    79050.2	    79050.4	1.296058e-01	0.0658254322648014
CYP27A1	CYP27A1	     1593.2	     1593.4	4.111287e-01	0.208807973053412
HEATR4	HEATR4	   399671.2	   399671.4	2.093179e-01	0.106310375371013
PON1	PON1	     5444.2	     5444.4	5.647676e-01	0.286839565815376
IDH3B	IDH3B	     3420.2	     3420.4	8.005829e-01	0.406607693917312
ZNF521	ZNF521	    25925.2	    25925.4	6.004015e-01	0.30493765147806
C12orf45	C12orf45	   121053.2	   121053.4	1.139574e-01	0.0578777733309226
RASGRP1	RASGRP1	    10125.2	    10125.4	4.454405e-01	0.226234577933621
ABHD12	ABHD12	    26090.2	    26090.4	3.839904e-01	0.195024713905813
CD6	CD6	      923.2	      923.4	2.391360e-01	0.121454676951769
METTL9	METTL9	    51108.2	    51108.4	4.116321e-01	0.209063644656088
BRI3	BRI3	    25798.2	    25798.4	4.576859e-01	0.232453888707177
POLG	POLG	     5428.2	     5428.4	1.186228e+00	0.602472812672048
PRTG	PRTG	   283659.2	   283659.4	4.981793e-01	0.253020063669035
RAET1L	RAET1L	   154064.2	   154064.4	1.332791e-01	0.0676910629722103
SSX5	SSX5	     6758.2	     6758.4	5.442310e-01	0.276409241152056
CMBL	CMBL	   134147.2	   134147.4	8.725949e-01	0.443181836650529
CHRNA3	CHRNA3	     1136.2	     1136.4	8.952667e-01	0.454696607094608
ZNF675	ZNF675	   171392.2	   171392.4	3.558833e-01	0.180749411356004
ZFP28	ZFP28	   140612.2	   140612.4	9.038627e-01	0.459062425721152
ZBTB38	ZBTB38	   253461.2	   253461.4	7.106415e-01	0.360927396172138
BRCA1	BRCA1	      672.2	      672.4	4.144963e-01	0.210518341923439
FAM110C	FAM110C	   642273.2	   642273.4	1.056753e+00	0.536713812361219
FLG	FLG	     2312.2	     2312.4	5.921658e-01	0.300754825458675
XRCC1	XRCC1	     7515.2	     7515.4	4.225219e-01	0.214594460347031
C2CD2L	C2CD2L	     9854.2	     9854.4	7.949229e-01	0.403733039028265
TCERG1	TCERG1	    10915.2	    10915.4	1.869008e-01	0.0949249643969421
HAUS7	HAUS7	    55559.2	    55559.4	1.703795e-01	0.086533968669309
SOCS2	SOCS2	     8835.2	     8835.4	3.819870e-01	0.194007207968584
HOXB2	HOXB2	     3212.2	     3212.4	7.217685e-01	0.366578683265852
DCTPP1	DCTPP1	    79077.2	    79077.4	9.619165e-01	0.488547344448666
DCBLD1	DCBLD1	   285761.2	   285761.4	4.614730e-01	0.234377317246101
TM4SF19	TM4SF19	   116211.2	   116211.4	2.508174e-01	0.127387538015533
HIC2	HIC2	    23119.2	    23119.4	9.107148e-01	0.462542535750346
GALNT10	GALNT10	    55568.2	    55568.4	9.412890e-01	0.478070852624672
ZNF215	ZNF215	     7762.2	     7762.4	6.468356e-01	0.328521045927437
DDX19B	DDX19B	    11269.2	    11269.4	6.396778e-01	0.324885674060861
FAM184B	FAM184B	    27146.2	    27146.4	5.230990e-01	0.265676519046874
BIRC5	BIRC5	      332.2	      332.4	6.006139e-01	0.305045527219833
TFF1	TFF1	     7031.2	     7031.4	5.646595e-01	0.286784662954333
ZC3H7A	ZC3H7A	    29066.2	    29066.4	3.081425e-01	0.156502357623321
STS	STS	      412.2	      412.4	7.022132e-01	0.356646750624196
AGBL2	AGBL2	    79841.2	    79841.4	4.981344e-01	0.252997259427954
ITGAX	ITGAX	     3687.2	     3687.4	8.804451e-02	0.0447168871245934
OLIG3	OLIG3	   167826.2	   167826.4	5.109823e-01	0.259522573659222
HLA-DQB1	HLA-DQB1	     3119.2	     3119.4	5.812301e-01	0.295200697637095
GABRR2	GABRR2	     2570.2	     2570.4	4.079667e-01	0.207202026276174
ZNF644	ZNF644	    84146.2	    84146.4	8.376925e-01	0.425455272198329
FAM57A	FAM57A	    79850.2	    79850.4	6.172602e-01	0.313500009142012
OR9Q1	OR9Q1	   219956.2	   219956.4	5.527090e-02	0.0280715128810949
TUB	TUB	     7275.2	     7275.4	1.042859e+00	0.529657194865033
VPREB1	VPREB1	     7441.2	     7441.4	7.264158e-02	0.0368938998401164
RAC2	RAC2	     5880.2	     5880.4	5.562147e-01	0.282495637228711
TTLL1	TTLL1	    25809.2	    25809.4	6.202368e-01	0.315011793195499
TMEM41A	TMEM41A	    90407.2	    90407.4	1.375462e-01	0.0698582784981909
EZH2	EZH2	     2146.2	     2146.4	4.159989e-01	0.211281496770838
MAP4K3	MAP4K3	     8491.2	     8491.4	5.040446e-01	0.255998988284004
CCNG1	CCNG1	      900.2	      900.4	1.282915e-01	0.0651579130208661
KCNN2	KCNN2	     3781.2	     3781.4	3.132916e-01	0.159117531738018
FN1	FN1	     2335.2	     2335.4	0.000000e+00	0
ANXA1	ANXA1	      301.2	      301.4	6.903748e-01	0.350634150900082
DPPA2	DPPA2	   151871.2	   151871.4	2.670912e-02	0.0135652831077965
GDPD2	GDPD2	    54857.2	    54857.4	3.998675e-01	0.203088527181233
PDE7B	PDE7B	    27115.2	    27115.4	7.764156e-01	0.394333374641684
CCDC144A	CCDC144A	     9720.2	     9720.4	4.237056e-01	0.215195649214904
CXCL3	CXCL3	     2921.2	     2921.4	7.169872e-01	0.364150310929986
SOCS3	SOCS3	     9021.2	     9021.4	5.007857e-01	0.254343827008754
SOST	SOST	    50964.2	    50964.4	2.877172e-01	0.146128561067624
CCDC149	CCDC149	    91050.2	    91050.4	9.215726e-01	0.468057098975485
OR56B1	OR56B1	   387748.2	   387748.4	7.838929e-04	0.000398131017221519
ARRB1	ARRB1	      408.2	      408.4	8.028284e-01	0.407748159916137
PDILT	PDILT	   204474.2	   204474.4	5.087016e-01	0.258364229948012
TMEM231	TMEM231	    79583.2	    79583.4	7.894720e-01	0.400964583845455
MAP1LC3A	MAP1LC3A	    84557.2	    84557.4	9.807177e-01	0.498096277575863
CCDC7	CCDC7	    79741.2	    79741.4	1.488466e-01	0.075597633640979
KAT2A	KAT2A	     2648.2	     2648.4	2.864594e-01	0.145489737583624
SUPT7L	SUPT7L	     9913.2	     9913.4	1.614415e-01	0.0819944518144862
TRAM1L1	TRAM1L1	   133022.2	   133022.4	7.229324e-01	0.367169815920509
PWWP2A	PWWP2A	   114825.2	   114825.4	6.857855e-01	0.348303293359039
FOXP3	FOXP3	    50943.2	    50943.4	4.065156e-01	0.206465027740928
PPIL6	PPIL6	   285755.2	   285755.4	4.718218e-01	0.239633364687049
ATE1	ATE1	    11101.2	    11101.4	2.694127e-01	0.136831896683075
TMEM105	TMEM105	   284186.2	   284186.4	7.814220e-01	0.396876072916688
SPINT1	SPINT1	     6692.2	     6692.4	1.241433e+00	0.630510855631378
NCAPH	NCAPH	    23397.2	    23397.4	4.794704e-01	0.24351800874789
SSX1	SSX1	     6756.2	     6756.4	9.920363e-01	0.503844876308577
RAB14	RAB14	    51552.2	    51552.4	2.861592e-01	0.145337269138802
UGT3A2	UGT3A2	   167127.2	   167127.4	1.017452e+00	0.516753244906376
CLIP2	CLIP2	     7461.2	     7461.4	1.277528e+00	0.648843129168504
GBE1	GBE1	     2632.2	     2632.4	4.670086e-01	0.237188790674335
NEFH	NEFH	     4744.2	     4744.4	9.609856e-01	0.488074550060642
DNAH9	DNAH9	     1770.2	     1770.4	3.142104e-01	0.15958418066241
TP53RK	TP53RK	   112858.2	   112858.4	6.390143e-01	0.324548689340211
CLPX	CLPX	    10845.2	    10845.4	6.508807e-01	0.330575509971904
NDP	NDP	     4693.2	     4693.4	2.644806e-01	0.134326934602109
LSP1	LSP1	     4046.2	     4046.4	4.897280e-01	0.248727736661297
LMAN2	LMAN2	    10960.2	    10960.4	2.778210e-02	0.0141102384439889
REXO2	REXO2	    25996.2	    25996.4	9.571527e-02	0.0486127860180037
MYO5A	MYO5A	     4644.2	     4644.4	9.529180e-01	0.483977100275682
TTLL5	TTLL5	    23093.2	    23093.4	8.980765e-01	0.456123675170092
PPIL1	PPIL1	    51645.2	    51645.4	2.294626e-01	0.116541658117192
EDNRB	EDNRB	     1910.2	     1910.4	1.038885e+00	0.527638841768025
IL20RB	IL20RB	    53833.2	    53833.4	5.574575e-03	0.00283126842369366
PCDH9	PCDH9	     5101.2	     5101.4	7.132877e-01	0.362271373516201
ADAM3A	ADAM3A	     1587.2	     1587.4	1.146396e-01	0.0582242555862772
FBXO42	FBXO42	    54455.2	    54455.4	6.443161e-01	0.327241418190166
FOXC1	FOXC1	     2296.2	     2296.4	8.094734e-01	0.411123086018207
DCAF12L1	DCAF12L1	   139170.2	   139170.4	2.306260e-01	0.117132536827072
PGRMC2	PGRMC2	    10424.2	    10424.4	8.372043e-02	0.042520732051691
ATP2A3	ATP2A3	      489.2	      489.4	7.936447e-01	0.403083854597315
ZNF317	ZNF317	    57693.2	    57693.4	1.685413e-01	0.0856003660867922
MCC	MCC	     4163.2	     4163.4	1.372024e+00	0.696836660687114
LCE1F	LCE1F	   353137.2	   353137.4	6.342551e-02	0.0322131541363541
EPHB1	EPHB1	     2047.2	     2047.4	9.533125e-02	0.048417746270567
CYP19A1	CYP19A1	     1588.2	     1588.4	1.020936e+00	0.518522732120764
PPCDC	PPCDC	    60490.2	    60490.4	5.749336e-01	0.29200277104542
PCGF6	PCGF6	    84108.2	    84108.4	2.474823e-01	0.125693675556088
NR4A3	NR4A3	     8013.2	     8013.4	3.149681e-01	0.15996900857927
SPIC	SPIC	   121599.2	   121599.4	6.240206e-01	0.316933545698887
MS4A3	MS4A3	      932.2	      932.4	2.014901e-01	0.102334717501671
UBE2T	UBE2T	    29089.2	    29089.4	2.167166e-01	0.110068097831718
SCGB2A1	SCGB2A1	     4246.2	     4246.4	5.007088e-01	0.254304770301869
ATL1	ATL1	    51062.2	    51062.4	5.803032e-01	0.294729934807297
TTF2	TTF2	     8458.2	     8458.4	7.437940e-01	0.377765204689649
TUBA8	TUBA8	    51807.2	    51807.4	7.534702e-01	0.382679645614983
CDK5R2	CDK5R2	     8941.2	     8941.4	5.105193e-01	0.259287420794624
ST18	ST18	     9705.2	     9705.4	8.779150e-01	0.445883859879366
KLB	KLB	   152831.2	   152831.4	2.823911e-01	0.14342349050145
KARS	KARS	     3735.2	     3735.4	4.175917e-01	0.212090463256222
SMAP2	SMAP2	    64744.2	    64744.4	3.913900e-01	0.198782893467118
KLHL23	KLHL23	   151230.2	   151230.4	4.465513e-01	0.226798741652835
USP49	USP49	    25862.2	    25862.4	2.238860e-01	0.113709361217147
FAM84B	FAM84B	   157638.2	   157638.4	1.226544e+00	0.622948888026605
LUZP2	LUZP2	   338645.2	   338645.4	6.743399e-01	0.342490192652667
CRMP1	CRMP1	     1400.2	     1400.4	7.203627e-01	0.365864692127509
G6PD	G6PD	     2539.2	     2539.4	1.122097e+00	0.569901347532571
H2AFX	H2AFX	     3014.2	     3014.4	2.029531e-01	0.103077759922638
FUCA1	FUCA1	     2517.2	     2517.4	6.385264e-01	0.324300890025659
TCHHL1	TCHHL1	   126637.2	   126637.4	1.586742e-01	0.0805889690451473
MAPRE3	MAPRE3	    22924.2	    22924.4	1.063529e+00	0.540155271995173
THSD7A	THSD7A	   221981.2	   221981.4	1.028038e+00	0.522129763750094
PRR23A	PRR23A	   729627.2	   729627.4	6.079299e-02	0.0308761247214226
ALKBH3	ALKBH3	   221120.2	   221120.4	5.618599e-01	0.285362775352323
SNORD114-7	SNORD114-7	   767583.2	   767583.4	1.242508e-01	0.0631056836904474
LARP4	LARP4	   113251.2	   113251.4	5.102432e-01	0.25914719248811
DCAF12	DCAF12	    25853.2	    25853.4	7.695619e-01	0.3908524519892
ZMYM4	ZMYM4	     9202.2	     9202.4	5.789982e-01	0.294067138936235
PTPN11	PTPN11	     5781.2	     5781.4	5.800017e-01	0.294576806106051
ABCG5	ABCG5	    64240.2	    64240.4	1.091565e+00	0.554394463597524
ZNF649	ZNF649	    65251.2	    65251.4	2.763822e-01	0.140371632946186
MRPL1	MRPL1	    65008.2	    65008.4	5.714989e-01	0.29025832278616
KLHL17	KLHL17	   339451.2	   339451.4	7.821610e-01	0.397251403298844
SEMA3E	SEMA3E	     9723.2	     9723.4	7.305225e-01	0.371024748442303
AMMECR1L	AMMECR1L	    83607.2	    83607.4	6.579484e-01	0.33416512098945
ADAM6	ADAM6	     8755.2	     8755.4	9.062613e-02	0.0460280649611058
SPIRE1	SPIRE1	    56907.2	    56907.4	4.761409e-01	0.24182699046996
CD58	CD58	      965.2	      965.4	5.682932e-01	0.288630181235309
DHH	DHH	    50846.2	    50846.4	8.527384e-01	0.433096927674496
RFC1	RFC1	     5981.2	     5981.4	4.544890e-01	0.230830216584422
RHBDL2	RHBDL2	    54933.2	    54933.4	5.317511e-01	0.270070830277531
AKAP10	AKAP10	    11216.2	    11216.4	6.144044e-01	0.312049578146934
CTBS	CTBS	     1486.2	     1486.4	7.763645e-01	0.394307421485354
BLOC1S3	BLOC1S3	   388552.2	   388552.4	9.408983e-01	0.477872420174998
SDSL	SDSL	   113675.2	   113675.4	8.550901e-01	0.434291331544208
CEP350	CEP350	     9857.2	     9857.4	8.966281e-01	0.455388047936648
ETF1	ETF1	     2107.2	     2107.4	4.505573e-01	0.228833347215648
SERPINA10	SERPINA10	    51156.2	    51156.4	6.006522e-01	0.305064979389842
ZC3H12A	ZC3H12A	    80149.2	    80149.4	5.034144e-02	0.025567891628558
TMEM173	TMEM173	   340061.2	   340061.4	6.903717e-01	0.350632576442457
STXBP3	STXBP3	     6814.2	     6814.4	8.513561e-01	0.432394871940727
MFSD9	MFSD9	    84804.2	    84804.4	2.759526e-01	0.14015344359277
TXNDC9	TXNDC9	    10190.2	    10190.4	3.761136e-01	0.191024169448208
UAP1	UAP1	     6675.2	     6675.4	6.259050e-01	0.317890612778908
INPP1	INPP1	     3628.2	     3628.4	1.010838e+00	0.513394063380553
PCSK7	PCSK7	     9159.2	     9159.4	1.712443e-01	0.0869731915576566
MEP1B	MEP1B	     4225.2	     4225.4	4.012813e-01	0.203806581436027
USP35	USP35	    57558.2	    57558.4	1.229594e-01	0.062449795117353
ZNF707	ZNF707	   286075.2	   286075.4	3.580264e-01	0.181837869464258
COL3A1	COL3A1	     1281.2	     1281.4	9.909755e-01	0.503306107067182
NR0B2	NR0B2	     8431.2	     8431.4	1.256586e+00	0.638206906079032
MIIP	MIIP	    60672.2	    60672.4	8.461988e-01	0.429775533131667
MAPKAPK3	MAPKAPK3	     7867.2	     7867.4	7.650579e-01	0.388564917427316
ZBTB39	ZBTB39	     9880.2	     9880.4	5.456242e-01	0.277116832881989
GPR139	GPR139	   124274.2	   124274.4	1.113184e-01	0.0565374527916657
NTNG2	NTNG2	    84628.2	    84628.4	5.950078e-01	0.302198247577875
CASR	CASR	      846.2	      846.4	6.249750e-01	0.317418275491485
SH3TC1	SH3TC1	    54436.2	    54436.4	1.266544e-01	0.0643264470281351
ZRANB2	ZRANB2	     9406.2	     9406.4	2.699146e-01	0.137086806451416
RBBP7	RBBP7	     5931.2	     5931.4	4.970182e-01	0.252430353105135
RAPSN	RAPSN	     5913.2	     5913.4	4.325702e-01	0.21969788697629
OR2W1	OR2W1	    26692.2	    26692.4	1.242508e-01	0.0631056836904474
SAR1B	SAR1B	    51128.2	    51128.4	6.066176e-01	0.308094743749403
NIPAL2	NIPAL2	    79815.2	    79815.4	8.812830e-01	0.447594431905216
GPS1	GPS1	     2873.2	     2873.4	2.362875e-01	0.120007953550453
GUCA1B	GUCA1B	     2979.2	     2979.4	2.290270e-01	0.116320421426438
IRF8	IRF8	     3394.2	     3394.4	6.782560e-01	0.344479138944362
ATP6V1B2	ATP6V1B2	      526.2	      526.4	7.807257e-01	0.396522429418588
CTXN3	CTXN3	   613212.2	   613212.4	4.932106e-02	0.0250496512830306
RNF13	RNF13	    11342.2	    11342.4	3.929030e-01	0.199551330365904
NEK9	NEK9	    91754.2	    91754.4	4.186904e-01	0.212648481511804
LYRM2	LYRM2	    57226.2	    57226.4	5.570397e-01	0.282914646112715
USP12	USP12	   219333.2	   219333.4	5.212829e-01	0.264754140823553
F5	F5	     2153.2	     2153.4	6.564627e-02	0.0333410549475553
RILPL2	RILPL2	   196383.2	   196383.4	2.967950e-01	0.150739080882428
TTC7B	TTC7B	   145567.2	   145567.4	2.504848e-01	0.127218613949085
RAC3	RAC3	     5881.2	     5881.4	3.600967e-01	0.182889353212808
MARK2	MARK2	     2011.2	     2011.4	5.625207e-01	0.285698388771171
DEFB125	DEFB125	   245938.2	   245938.4	8.603257e-02	0.0436950438105531
STAT5B	STAT5B	     6777.2	     6777.4	5.912049e-01	0.30026679438396
APOC2	APOC2	      344.2	      344.4	7.159226e-01	0.363609611708276
