V1	V2	X	X.1	X.2	we
PPP2R1B	PPP2R1B	     5519.3	     5519.4	9.04e-01	1.82646e-05
TPM1	TPM1	     7168.3	     7168.4	9.04e-01	1.82646e-05
C16orf58	C16orf58	    64755.3	    64755.4	9.04e-01	1.82646e-05
ABCG8	ABCG8	    64241.3	    64241.4	9.04e-01	1.82646e-05
LYST	LYST	     1130.3	     1130.4	9.04e-01	1.82646e-05
SQLE	SQLE	     6713.3	     6713.4	9.05e-01	1.82646e-05
IL6R	IL6R	     3570.3	     3570.4	9.05e-01	1.82646e-05
SKOR1	SKOR1	   390598.3	   390598.4	9.05e-01	1.82646e-05
ICA1	ICA1	     3382.3	     3382.4	9.05e-01	1.82646e-05
MON1B	MON1B	    22879.3	    22879.4	9.05e-01	1.82646e-05
GTF3C4	GTF3C4	     9329.3	     9329.4	9.05e-01	1.82646e-05
SLC4A4	SLC4A4	     8671.3	     8671.4	9.05e-01	1.82646e-05
VIPR1	VIPR1	     7433.3	     7433.4	9.05e-01	1.82646e-05
KRT31	KRT31	     3881.3	     3881.4	9.05e-01	1.82646e-05
NFIB	NFIB	     4781.3	     4781.4	9.05e-01	1.82646e-05
BCR	BCR	      613.3	      613.4	9.05e-01	1.82646e-05
LRRC14B	LRRC14B	   389257.3	   389257.4	9.05e-01	1.82646e-05
STK11IP	STK11IP	   114790.3	   114790.4	9.05e-01	1.82646e-05
C8orf34	C8orf34	   116328.3	   116328.4	9.05e-01	1.82646e-05
STXBP4	STXBP4	   252983.3	   252983.4	9.05e-01	1.82646e-05
FAM169A	FAM169A	    26049.3	    26049.4	9.05e-01	1.82646e-05
TWIST1	TWIST1	     7291.3	     7291.4	9.05e-01	1.82646e-05
PUS7L	PUS7L	    83448.3	    83448.4	9.05e-01	1.82646e-05
TMEM211	TMEM211	   255349.3	   255349.4	9.06e-01	1.82646e-05
ANKRD35	ANKRD35	   148741.3	   148741.4	9.06e-01	1.82646e-05
CDH3	CDH3	     1001.3	     1001.4	9.06e-01	1.82646e-05
LCP2	LCP2	     3937.3	     3937.4	9.06e-01	1.82646e-05
PMFBP1	PMFBP1	    83449.3	    83449.4	9.06e-01	1.82646e-05
SOWAHB	SOWAHB	   345079.3	   345079.4	9.06e-01	1.82646e-05
BBS9	BBS9	    27241.3	    27241.4	9.06e-01	1.82646e-05
ATP7A	ATP7A	      538.3	      538.4	9.06e-01	1.82646e-05
ZNF18	ZNF18	     7566.3	     7566.4	9.06e-01	1.82646e-05
IGF2BP3	IGF2BP3	    10643.3	    10643.4	9.06e-01	1.82646e-05
BACH2	BACH2	    60468.3	    60468.4	9.06e-01	1.82646e-05
SP140L	SP140L	    93349.3	    93349.4	9.06e-01	1.82646e-05
CPAMD8	CPAMD8	    27151.3	    27151.4	9.06e-01	1.82646e-05
TARSL2	TARSL2	   123283.3	   123283.4	9.06e-01	1.82646e-05
STS	STS	      412.3	      412.4	9.06e-01	1.82646e-05
MIER1	MIER1	    57708.3	    57708.4	9.07e-01	1.82646e-05
TCF3	TCF3	     6929.3	     6929.4	9.07e-01	1.82646e-05
COL4A6	COL4A6	     1288.3	     1288.4	9.07e-01	1.82646e-05
C12orf4	C12orf4	    57102.3	    57102.4	9.07e-01	1.82646e-05
ZCWPW2	ZCWPW2	   152098.3	   152098.4	9.07e-01	1.82646e-05
KCNC4	KCNC4	     3749.3	     3749.4	9.07e-01	1.82646e-05
BRD1	BRD1	    23774.3	    23774.4	9.07e-01	1.82646e-05
IRX3	IRX3	    79191.3	    79191.4	9.07e-01	1.82646e-05
STIM2	STIM2	    57620.3	    57620.4	9.07e-01	1.82646e-05
HMGCLL1	HMGCLL1	    54511.3	    54511.4	9.07e-01	1.82646e-05
ZNF407	ZNF407	    55628.3	    55628.4	9.07e-01	1.82646e-05
SKI	SKI	     6497.3	     6497.4	9.07e-01	1.82646e-05
LCE2B	LCE2B	    26239.3	    26239.4	9.07e-01	1.82646e-05
FLI1	FLI1	     2313.3	     2313.4	9.07e-01	1.82646e-05
LCE2D	LCE2D	   353141.3	   353141.4	9.07e-01	1.82646e-05
LOXL3	LOXL3	    84695.3	    84695.4	9.08e-01	1.82646e-05
GPM6A	GPM6A	     2823.3	     2823.4	9.08e-01	1.82646e-05
TBC1D19	TBC1D19	    55296.3	    55296.4	9.08e-01	1.82646e-05
APEH	APEH	      327.3	      327.4	9.08e-01	1.82646e-05
PCDH9	PCDH9	     5101.3	     5101.4	9.08e-01	1.82646e-05
SRRD	SRRD	   402055.3	   402055.4	9.08e-01	1.82646e-05
KIAA0586	KIAA0586	     9786.3	     9786.4	9.08e-01	1.82646e-05
AGO2	AGO2	    27161.3	    27161.4	9.08e-01	1.82646e-05
SH2B2	SH2B2	    10603.3	    10603.4	9.08e-01	1.82646e-05
ITGAE	ITGAE	     3682.3	     3682.4	9.08e-01	1.82646e-05
KCNJ6	KCNJ6	     3763.3	     3763.4	9.08e-01	1.82646e-05
MMP14	MMP14	     4323.3	     4323.4	9.08e-01	1.82646e-05
GLRA2	GLRA2	     2742.3	     2742.4	9.09e-01	1.82646e-05
SEC24C	SEC24C	     9632.3	     9632.4	9.09e-01	1.82646e-05
RC3H2	RC3H2	    54542.3	    54542.4	9.09e-01	1.82646e-05
HACE1	HACE1	    57531.3	    57531.4	9.09e-01	1.82646e-05
ZNF506	ZNF506	   440515.3	   440515.4	9.09e-01	1.82646e-05
HPSE2	HPSE2	    60495.3	    60495.4	9.09e-01	1.82646e-05
FBXO11	FBXO11	    80204.3	    80204.4	9.09e-01	1.82646e-05
SLC27A6	SLC27A6	    28965.3	    28965.4	9.09e-01	1.82646e-05
WSCD2	WSCD2	     9671.3	     9671.4	9.09e-01	1.82646e-05
CCKAR	CCKAR	      886.3	      886.4	9.09e-01	1.82646e-05
TAS2R1	TAS2R1	    50834.3	    50834.4	9.09e-01	1.82646e-05
GUF1	GUF1	    60558.3	    60558.4	9.09e-01	1.82646e-05
OR13C9	OR13C9	   286362.3	   286362.4	9.09e-01	1.82646e-05
DEPDC5	DEPDC5	     9681.3	     9681.4	9.10e-01	1.82646e-05
CXXC1	CXXC1	    30827.3	    30827.4	9.10e-01	1.82646e-05
TBC1D16	TBC1D16	   125058.3	   125058.4	9.10e-01	1.82646e-05
PRDM13	PRDM13	    59336.3	    59336.4	9.10e-01	1.82646e-05
GEMIN5	GEMIN5	    25929.3	    25929.4	9.10e-01	1.82646e-05
PIGR	PIGR	     5284.3	     5284.4	9.10e-01	1.82646e-05
MDGA1	MDGA1	   266727.3	   266727.4	9.10e-01	1.82646e-05
LPIN3	LPIN3	    64900.3	    64900.4	9.10e-01	1.82646e-05
KLC4	KLC4	    89953.3	    89953.4	9.10e-01	1.82646e-05
DRC1	DRC1	    92749.3	    92749.4	9.10e-01	1.82646e-05
MAGEA8	MAGEA8	     4107.3	     4107.4	9.10e-01	1.82646e-05
HELQ	HELQ	   113510.3	   113510.4	9.10e-01	1.82646e-05
ZNF526	ZNF526	   116115.3	   116115.4	9.10e-01	1.82646e-05
ZNF320	ZNF320	   162967.3	   162967.4	9.10e-01	1.82646e-05
NSMAF	NSMAF	     8439.3	     8439.4	9.11e-01	1.82646e-05
ZNF605	ZNF605	100289635.3	100289635.4	9.11e-01	1.82646e-05
VSIG8	VSIG8	   391123.3	   391123.4	9.11e-01	1.82646e-05
ALX4	ALX4	    60529.3	    60529.4	9.11e-01	1.82646e-05
NLRP1	NLRP1	    22861.3	    22861.4	9.11e-01	1.82646e-05
CEP170	CEP170	     9859.3	     9859.4	9.11e-01	1.82646e-05
CRHR2	CRHR2	     1395.3	     1395.4	9.11e-01	1.82646e-05
CABLES1	CABLES1	    91768.3	    91768.4	9.11e-01	1.82646e-05
LRRN2	LRRN2	    10446.3	    10446.4	9.11e-01	1.82646e-05
ZNF844	ZNF844	   284391.3	   284391.4	9.11e-01	1.82646e-05
SEC14L5	SEC14L5	     9717.3	     9717.4	9.11e-01	1.82646e-05
SLC26A9	SLC26A9	   115019.3	   115019.4	9.11e-01	1.82646e-05
ANKRD28	ANKRD28	    23243.3	    23243.4	9.11e-01	1.82646e-05
AP1S2	AP1S2	     8905.3	     8905.4	9.11e-01	1.82646e-05
SGCD	SGCD	     6444.3	     6444.4	9.11e-01	1.82646e-05
ACTR3B	ACTR3B	    57180.3	    57180.4	9.12e-01	1.82646e-05
HYOU1	HYOU1	    10525.3	    10525.4	9.12e-01	1.82646e-05
NPNT	NPNT	   255743.3	   255743.4	9.12e-01	1.82646e-05
NFRKB	NFRKB	     4798.3	     4798.4	9.12e-01	1.82646e-05
GCFC2	GCFC2	     6936.3	     6936.4	9.12e-01	1.82646e-05
KIAA0391	KIAA0391	     9692.3	     9692.4	9.12e-01	1.82646e-05
ZDHHC15	ZDHHC15	   158866.3	   158866.4	9.12e-01	1.82646e-05
KRT85	KRT85	     3891.3	     3891.4	9.12e-01	1.82646e-05
IARS	IARS	     3376.3	     3376.4	9.12e-01	1.82646e-05
WISP1	WISP1	     8840.3	     8840.4	9.12e-01	1.82646e-05
PAPPA2	PAPPA2	    60676.3	    60676.4	9.12e-01	1.82646e-05
METTL25	METTL25	    84190.3	    84190.4	9.12e-01	1.82646e-05
PNLIPRP1	PNLIPRP1	     5407.3	     5407.4	9.12e-01	1.82646e-05
DCX	DCX	     1641.3	     1641.4	9.12e-01	1.82646e-05
SERBP1	SERBP1	    26135.3	    26135.4	9.12e-01	1.82646e-05
TUBB8	TUBB8	   347688.3	   347688.4	9.12e-01	1.82646e-05
OR51I2	OR51I2	   390064.3	   390064.4	9.12e-01	1.82646e-05
ZNF595	ZNF595	   152687.3	   152687.4	9.13e-01	1.82646e-05
OR13C5	OR13C5	   138799.3	   138799.4	9.13e-01	1.82646e-05
NCAM1	NCAM1	     4684.3	     4684.4	9.13e-01	1.82646e-05
TMPRSS11D	TMPRSS11D	     9407.3	     9407.4	9.13e-01	1.82646e-05
HSPA4	HSPA4	     3308.3	     3308.4	9.13e-01	1.82646e-05
FAM111B	FAM111B	   374393.3	   374393.4	9.13e-01	1.82646e-05
VPS33A	VPS33A	    65082.3	    65082.4	9.13e-01	1.82646e-05
OR5T3	OR5T3	   390154.3	   390154.4	9.13e-01	1.82646e-05
ANKMY1	ANKMY1	    51281.3	    51281.4	9.13e-01	1.82646e-05
ICAM5	ICAM5	     7087.3	     7087.4	9.14e-01	1.82646e-05
PLK2	PLK2	    10769.3	    10769.4	9.14e-01	1.82646e-05
RANBP3	RANBP3	     8498.3	     8498.4	9.14e-01	1.82646e-05
PLCB4	PLCB4	     5332.3	     5332.4	9.14e-01	1.82646e-05
DCAF8L1	DCAF8L1	   139425.3	   139425.4	9.14e-01	1.82646e-05
OR5M8	OR5M8	   219484.3	   219484.4	9.14e-01	1.82646e-05
PTPRU	PTPRU	    10076.3	    10076.4	9.14e-01	1.82646e-05
ZNF30	ZNF30	    90075.3	    90075.4	9.14e-01	1.82646e-05
CCDC9	CCDC9	    26093.3	    26093.4	9.14e-01	1.82646e-05
PREX2	PREX2	    80243.3	    80243.4	9.14e-01	1.82646e-05
ZNF648	ZNF648	   127665.3	   127665.4	9.14e-01	1.82646e-05
NRP1	NRP1	     8829.3	     8829.4	9.14e-01	1.82646e-05
TXNL1	TXNL1	     9352.3	     9352.4	9.14e-01	1.82646e-05
STK32C	STK32C	   282974.3	   282974.4	9.15e-01	1.82646e-05
CASKIN1	CASKIN1	    57524.3	    57524.4	9.15e-01	1.82646e-05
LARP4	LARP4	   113251.3	   113251.4	9.15e-01	1.82646e-05
HEPHL1	HEPHL1	   341208.3	   341208.4	9.15e-01	1.82646e-05
ZNF582	ZNF582	   147948.3	   147948.4	9.15e-01	1.82646e-05
MAPK6	MAPK6	     5597.3	     5597.4	9.15e-01	1.82646e-05
ADAM8	ADAM8	      101.3	      101.4	9.15e-01	1.82646e-05
CCDC88C	CCDC88C	   440193.3	   440193.4	9.15e-01	1.82646e-05
FAM13A	FAM13A	    10144.3	    10144.4	9.15e-01	1.82646e-05
EHD3	EHD3	    30845.3	    30845.4	9.16e-01	1.82646e-05
SMPD3	SMPD3	    55512.3	    55512.4	9.16e-01	1.82646e-05
TAOK1	TAOK1	    57551.3	    57551.4	9.16e-01	1.82646e-05
ADCY9	ADCY9	      115.3	      115.4	9.16e-01	1.82646e-05
ZNF211	ZNF211	    10520.3	    10520.4	9.16e-01	1.82646e-05
YEATS2	YEATS2	    55689.3	    55689.4	9.16e-01	1.82646e-05
PLD1	PLD1	     5337.3	     5337.4	9.16e-01	1.82646e-05
ITCH	ITCH	    83737.3	    83737.4	9.16e-01	1.82646e-05
NBPF14	NBPF14	    25832.3	    25832.4	9.16e-01	1.82646e-05
SGCE	SGCE	     8910.3	     8910.4	9.16e-01	1.82646e-05
FAM98B	FAM98B	   283742.3	   283742.4	9.16e-01	1.82646e-05
PRAMEF6	PRAMEF6	   440561.3	   440561.4	9.16e-01	1.82646e-05
PLCB1	PLCB1	    23236.3	    23236.4	9.17e-01	1.82646e-05
CLCN7	CLCN7	     1186.3	     1186.4	9.17e-01	1.82646e-05
ZC3H12C	ZC3H12C	    85463.3	    85463.4	9.17e-01	1.82646e-05
LRFN2	LRFN2	    57497.3	    57497.4	9.17e-01	1.82646e-05
MANBA	MANBA	     4126.3	     4126.4	9.17e-01	1.82646e-05
IL16	IL16	     3603.3	     3603.4	9.17e-01	1.82646e-05
TCOF1	TCOF1	     6949.3	     6949.4	9.17e-01	1.82646e-05
RRM1	RRM1	     6240.3	     6240.4	9.17e-01	1.82646e-05
HRH2	HRH2	     3274.3	     3274.4	9.17e-01	1.82646e-05
TTLL8	TTLL8	   164714.3	   164714.4	9.17e-01	1.82646e-05
KRT12	KRT12	     3859.3	     3859.4	9.17e-01	1.82646e-05
OR5T2	OR5T2	   219464.3	   219464.4	9.18e-01	1.82646e-05
ZNF777	ZNF777	    27153.3	    27153.4	9.18e-01	1.82646e-05
BTBD9	BTBD9	   114781.3	   114781.4	9.18e-01	1.82646e-05
UBQLNL	UBQLNL	   143630.3	   143630.4	9.18e-01	1.82646e-05
ZNF33B	ZNF33B	     7582.3	     7582.4	9.18e-01	1.82646e-05
LILRA6	LILRA6	    79168.3	    79168.4	9.18e-01	1.82646e-05
GPR174	GPR174	    84636.3	    84636.4	9.18e-01	1.82646e-05
GLDC	GLDC	     2731.3	     2731.4	9.18e-01	1.82646e-05
ADCY5	ADCY5	      111.3	      111.4	9.18e-01	1.82646e-05
STEAP1B	STEAP1B	   256227.3	   256227.4	9.18e-01	1.82646e-05
MCMDC2	MCMDC2	   157777.3	   157777.4	9.18e-01	1.82646e-05
RGMA	RGMA	    56963.3	    56963.4	9.18e-01	1.82646e-05
KDM5D	KDM5D	     8284.3	     8284.4	9.18e-01	1.82646e-05
SIX4	SIX4	    51804.3	    51804.4	9.18e-01	1.82646e-05
SLC6A14	SLC6A14	    11254.3	    11254.4	9.18e-01	1.82646e-05
USP16	USP16	    10600.3	    10600.4	9.19e-01	1.82646e-05
DMRT2	DMRT2	    10655.3	    10655.4	9.19e-01	1.82646e-05
MMP1	MMP1	     4312.3	     4312.4	9.19e-01	1.82646e-05
UMOD	UMOD	     7369.3	     7369.4	9.19e-01	1.82646e-05
CAGE1	CAGE1	   285782.3	   285782.4	9.19e-01	1.82646e-05
TELO2	TELO2	     9894.3	     9894.4	9.19e-01	1.82646e-05
RNF217	RNF217	   154214.3	   154214.4	9.19e-01	1.82646e-05
FCHSD1	FCHSD1	    89848.3	    89848.4	9.19e-01	1.82646e-05
DDHD1	DDHD1	    80821.3	    80821.4	9.19e-01	1.82646e-05
NAA15	NAA15	    80155.3	    80155.4	9.19e-01	1.82646e-05
SLC13A1	SLC13A1	     6561.3	     6561.4	9.19e-01	1.82646e-05
COG7	COG7	    91949.3	    91949.4	9.19e-01	1.82646e-05
KCNA5	KCNA5	     3741.3	     3741.4	9.19e-01	1.82646e-05
PRR14L	PRR14L	   253143.3	   253143.4	9.19e-01	1.82646e-05
FRMPD3	FRMPD3	    84443.3	    84443.4	9.19e-01	1.82646e-05
SLC4A9	SLC4A9	    83697.3	    83697.4	9.19e-01	1.82646e-05
DSC3	DSC3	     1825.3	     1825.4	9.20e-01	1.82646e-05
FNBP1	FNBP1	    23048.3	    23048.4	9.20e-01	1.82646e-05
RHOBTB1	RHOBTB1	     9886.3	     9886.4	9.20e-01	1.82646e-05
AP4E1	AP4E1	    23431.3	    23431.4	9.20e-01	1.82646e-05
ZBTB48	ZBTB48	     3104.3	     3104.4	9.20e-01	1.82646e-05
SNX19	SNX19	   399979.3	   399979.4	9.20e-01	1.82646e-05
WBP11	WBP11	    51729.3	    51729.4	9.20e-01	1.82646e-05
IL1RL2	IL1RL2	     8808.3	     8808.4	9.20e-01	1.82646e-05
KCNJ12	KCNJ12	     3768.3	     3768.4	9.20e-01	1.82646e-05
TMEM131	TMEM131	    23505.3	    23505.4	9.20e-01	1.82646e-05
PTBP2	PTBP2	    58155.3	    58155.4	9.20e-01	1.82646e-05
IL31	IL31	   386653.3	   386653.4	9.20e-01	1.82646e-05
ZHX3	ZHX3	    23051.3	    23051.4	9.20e-01	1.82646e-05
ABI2	ABI2	    10152.3	    10152.4	9.21e-01	1.82646e-05
DAB2	DAB2	     1601.3	     1601.4	9.21e-01	1.82646e-05
CREBBP	CREBBP	     1387.3	     1387.4	9.21e-01	1.82646e-05
PKD2L1	PKD2L1	     9033.3	     9033.4	9.21e-01	1.82646e-05
ACOXL	ACOXL	    55289.3	    55289.4	9.21e-01	1.82646e-05
MPST	MPST	     4357.3	     4357.4	9.21e-01	1.82646e-05
DOK6	DOK6	   220164.3	   220164.4	9.21e-01	1.82646e-05
C8B	C8B	      732.3	      732.4	9.21e-01	1.82646e-05
OLFML2A	OLFML2A	   169611.3	   169611.4	9.21e-01	1.82646e-05
FFAR4	FFAR4	   338557.3	   338557.4	9.21e-01	1.82646e-05
PCDHGB6	PCDHGB6	    56100.3	    56100.4	9.21e-01	1.82646e-05
OR2T8	OR2T8	   343172.3	   343172.4	9.21e-01	1.82646e-05
ADAMTSL3	ADAMTSL3	    57188.3	    57188.4	9.21e-01	1.82646e-05
ZNF445	ZNF445	   353274.3	   353274.4	9.22e-01	1.82646e-05
PRLR	PRLR	     5618.3	     5618.4	9.22e-01	1.82646e-05
DOCK5	DOCK5	    80005.3	    80005.4	9.22e-01	1.82646e-05
RFX3	RFX3	     5991.3	     5991.4	9.22e-01	1.82646e-05
FAIM2	FAIM2	    23017.3	    23017.4	9.22e-01	1.82646e-05
TAF4	TAF4	     6874.3	     6874.4	9.22e-01	1.82646e-05
PNMA3	PNMA3	    29944.3	    29944.4	9.22e-01	1.82646e-05
POU3F4	POU3F4	     5456.3	     5456.4	9.22e-01	1.82646e-05
KRTAP11-1	KRTAP11-1	   337880.3	   337880.4	9.22e-01	1.82646e-05
EOMES	EOMES	     8320.3	     8320.4	9.23e-01	1.82646e-05
CNR1	CNR1	     1268.3	     1268.4	9.23e-01	1.82646e-05
ZC3H13	ZC3H13	    23091.3	    23091.4	9.23e-01	1.82646e-05
ABL1	ABL1	       25.3	       25.4	9.23e-01	1.82646e-05
SGK1	SGK1	     6446.3	     6446.4	9.23e-01	1.82646e-05
POTEG	POTEG	   404785.3	   404785.4	9.23e-01	1.82646e-05
WWOX	WWOX	    51741.3	    51741.4	9.23e-01	1.82646e-05
TRIM43	TRIM43	   129868.3	   129868.4	9.23e-01	1.82646e-05
AOC2	AOC2	      314.3	      314.4	9.23e-01	1.82646e-05
DSG2	DSG2	     1829.3	     1829.4	9.23e-01	1.82646e-05
BMP3	BMP3	      651.3	      651.4	9.23e-01	1.82646e-05
KIAA1211L	KIAA1211L	   343990.3	   343990.4	9.24e-01	1.82646e-05
PEX2	PEX2	     5828.3	     5828.4	9.24e-01	1.82646e-05
ZSCAN22	ZSCAN22	   342945.3	   342945.4	9.24e-01	1.82646e-05
SHOX	SHOX	     6473.3	     6473.4	9.24e-01	1.82646e-05
AKT3	AKT3	    10000.3	    10000.4	9.24e-01	1.82646e-05
CD209	CD209	    30835.3	    30835.4	9.24e-01	1.82646e-05
DHRS3	DHRS3	     9249.3	     9249.4	9.24e-01	1.82646e-05
SUSD4	SUSD4	    55061.3	    55061.4	9.24e-01	1.82646e-05
COL25A1	COL25A1	    84570.3	    84570.4	9.24e-01	1.82646e-05
SALL4	SALL4	    57167.3	    57167.4	9.24e-01	1.82646e-05
TTLL12	TTLL12	    23170.3	    23170.4	9.24e-01	1.82646e-05
CUL4B	CUL4B	     8450.3	     8450.4	9.25e-01	1.82646e-05
BMP7	BMP7	      655.3	      655.4	9.25e-01	1.82646e-05
SCYL2	SCYL2	    55681.3	    55681.4	9.25e-01	1.82646e-05
FER	FER	     2241.3	     2241.4	9.25e-01	1.82646e-05
KCTD1	KCTD1	   284252.3	   284252.4	9.25e-01	1.82646e-05
SLC22A16	SLC22A16	    85413.3	    85413.4	9.25e-01	1.82646e-05
B3GNT2	B3GNT2	    10678.3	    10678.4	9.25e-01	1.82646e-05
ZNF234	ZNF234	    10780.3	    10780.4	9.25e-01	1.82646e-05
DOPEY1	DOPEY1	    23033.3	    23033.4	9.25e-01	1.82646e-05
SPRY2	SPRY2	    10253.3	    10253.4	9.25e-01	1.82646e-05
SELPLG	SELPLG	     6404.3	     6404.4	9.26e-01	1.82646e-05
MTF1	MTF1	     4520.3	     4520.4	9.26e-01	1.82646e-05
SNAPC3	SNAPC3	     6619.3	     6619.4	9.26e-01	1.82646e-05
TCTN1	TCTN1	    79600.3	    79600.4	9.26e-01	1.82646e-05
CD96	CD96	    10225.3	    10225.4	9.26e-01	1.82646e-05
MPP3	MPP3	     4356.3	     4356.4	9.26e-01	1.82646e-05
DYRK4	DYRK4	     8798.3	     8798.4	9.26e-01	1.82646e-05
ACLY	ACLY	       47.3	       47.4	9.26e-01	1.82646e-05
CENPI	CENPI	     2491.3	     2491.4	9.26e-01	1.82646e-05
IDUA	IDUA	     3425.3	     3425.4	9.26e-01	1.82646e-05
RABL6	RABL6	    55684.3	    55684.4	9.26e-01	1.82646e-05
BEND5	BEND5	    79656.3	    79656.4	9.27e-01	1.82646e-05
FMNL3	FMNL3	    91010.3	    91010.4	9.27e-01	1.82646e-05
VWA1	VWA1	    64856.3	    64856.4	9.27e-01	1.82646e-05
MYPN	MYPN	    84665.3	    84665.4	9.27e-01	1.82646e-05
OR11L1	OR11L1	   391189.3	   391189.4	9.27e-01	1.82646e-05
CALCOCO1	CALCOCO1	    57658.3	    57658.4	9.27e-01	1.82646e-05
PSG6	PSG6	     5675.3	     5675.4	9.27e-01	1.82646e-05
KBTBD4	KBTBD4	    55709.3	    55709.4	9.27e-01	1.82646e-05
CEP63	CEP63	    80254.3	    80254.4	9.27e-01	1.82646e-05
ATAD3B	ATAD3B	    83858.3	    83858.4	9.27e-01	1.82646e-05
F8	F8	     2157.3	     2157.4	9.27e-01	1.82646e-05
MRGPRX1	MRGPRX1	   259249.3	   259249.4	9.27e-01	1.82646e-05
NOS2	NOS2	     4843.3	     4843.4	9.27e-01	1.82646e-05
HDGFL1	HDGFL1	   154150.3	   154150.4	9.27e-01	1.82646e-05
ARHGEF11	ARHGEF11	     9826.3	     9826.4	9.27e-01	1.82646e-05
CHD8	CHD8	    57680.3	    57680.4	9.27e-01	1.82646e-05
PRKCA	PRKCA	     5578.3	     5578.4	9.27e-01	1.82646e-05
TDRD6	TDRD6	   221400.3	   221400.4	9.27e-01	1.82646e-05
RELN	RELN	     5649.3	     5649.4	9.27e-01	1.82646e-05
RALYL	RALYL	   138046.3	   138046.4	9.27e-01	1.82646e-05
TMC5	TMC5	    79838.3	    79838.4	9.27e-01	1.82646e-05
HLX	HLX	     3142.3	     3142.4	9.27e-01	1.82646e-05
WDR81	WDR81	   124997.3	   124997.4	9.28e-01	1.82646e-05
PDXDC1	PDXDC1	    23042.3	    23042.4	9.28e-01	1.82646e-05
PDLIM5	PDLIM5	    10611.3	    10611.4	9.28e-01	1.82646e-05
FNDC1	FNDC1	    84624.3	    84624.4	9.28e-01	1.82646e-05
MEOX2	MEOX2	     4223.3	     4223.4	9.28e-01	1.82646e-05
HPS4	HPS4	    89781.3	    89781.4	9.28e-01	1.82646e-05
CDH12	CDH12	     1010.3	     1010.4	9.28e-01	1.82646e-05
MANEA	MANEA	    79694.3	    79694.4	9.28e-01	1.82646e-05
SLC30A5	SLC30A5	    64924.3	    64924.4	9.28e-01	1.82646e-05
CYP2D6	CYP2D6	     1565.3	     1565.4	9.28e-01	1.82646e-05
VIM	VIM	     7431.3	     7431.4	9.29e-01	1.82646e-05
COL11A2	COL11A2	     1302.3	     1302.4	9.29e-01	1.82646e-05
SLC24A2	SLC24A2	    25769.3	    25769.4	9.29e-01	1.82646e-05
CNTLN	CNTLN	    54875.3	    54875.4	9.29e-01	1.82646e-05
TMEM168	TMEM168	    64418.3	    64418.4	9.29e-01	1.82646e-05
SOX6	SOX6	    55553.3	    55553.4	9.29e-01	1.82646e-05
SALL2	SALL2	     6297.3	     6297.4	9.29e-01	1.82646e-05
PHKB	PHKB	     5257.3	     5257.4	9.29e-01	1.82646e-05
LRRTM4	LRRTM4	    80059.3	    80059.4	9.29e-01	1.82646e-05
MAG	MAG	     4099.3	     4099.4	9.29e-01	1.82646e-05
TROAP	TROAP	    10024.3	    10024.4	9.29e-01	1.82646e-05
FGFR3	FGFR3	     2261.3	     2261.4	9.29e-01	1.82646e-05
CACNG4	CACNG4	    27092.3	    27092.4	9.29e-01	1.82646e-05
CNGB1	CNGB1	     1258.3	     1258.4	9.29e-01	1.82646e-05
ZNF615	ZNF615	   284370.3	   284370.4	9.30e-01	1.82646e-05
DNTTIP2	DNTTIP2	    30836.3	    30836.4	9.30e-01	1.82646e-05
OR13C3	OR13C3	   138803.3	   138803.4	9.30e-01	1.82646e-05
RSPH10B2	RSPH10B2	   728194.3	   728194.4	9.30e-01	1.82646e-05
ZZEF1	ZZEF1	    23140.3	    23140.4	9.30e-01	1.82646e-05
ZNF365	ZNF365	    22891.3	    22891.4	9.30e-01	1.82646e-05
MIS18BP1	MIS18BP1	    55320.3	    55320.4	9.30e-01	1.82646e-05
CYYR1	CYYR1	   116159.3	   116159.4	9.30e-01	1.82646e-05
OR51A7	OR51A7	   119687.3	   119687.4	9.30e-01	1.82646e-05
ENOX1	ENOX1	    55068.3	    55068.4	9.30e-01	1.82646e-05
GRHL2	GRHL2	    79977.3	    79977.4	9.30e-01	1.82646e-05
LIMK1	LIMK1	     3984.3	     3984.4	9.30e-01	1.82646e-05
MYOM3	MYOM3	   127294.3	   127294.4	9.30e-01	1.82646e-05
NOX5	NOX5	    79400.3	    79400.4	9.30e-01	1.82646e-05
CFHR4	CFHR4	    10877.3	    10877.4	9.30e-01	1.82646e-05
CDHR3	CDHR3	   222256.3	   222256.4	9.31e-01	1.82646e-05
KDM1B	KDM1B	   221656.3	   221656.4	9.31e-01	1.82646e-05
HIVEP1	HIVEP1	     3096.3	     3096.4	9.31e-01	1.82646e-05
LRRC66	LRRC66	   339977.3	   339977.4	9.31e-01	1.82646e-05
PRKACB	PRKACB	     5567.3	     5567.4	9.31e-01	1.82646e-05
FAN1	FAN1	    22909.3	    22909.4	9.31e-01	1.82646e-05
CACNA1D	CACNA1D	      776.3	      776.4	9.31e-01	1.82646e-05
KLK11	KLK11	    11012.3	    11012.4	9.31e-01	1.82646e-05
OR2M2	OR2M2	   391194.3	   391194.4	9.31e-01	1.82646e-05
ANKRD44	ANKRD44	    91526.3	    91526.4	9.31e-01	1.82646e-05
EXOC5	EXOC5	    10640.3	    10640.4	9.31e-01	1.82646e-05
RIMBP3	RIMBP3	    85376.3	    85376.4	9.32e-01	1.82646e-05
PCDHGA11	PCDHGA11	    56105.3	    56105.4	9.32e-01	1.82646e-05
